Date Time Created,Completed,Job ID,Asset / Position,Lock Off Number,Position 1,Position 2,Position 3,Position,Task,Completion Details,Date : Time Completed,Priority,Work Status,Date Request Converted,Was Request,Lost Operational Time (DD:HH:MM),Response Time(DD:HH:MM)
24/06/2013 14:16,TRUE,14981,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","LOUD BUZZING COMING FOR MAIN CONTROL CABINATE.
 3 Ph SUPPLY CONTACTOR BUZZING, OPERATED CONTACTOR BY HAND, CONTACTOR ON LONGER BUZZING. IF FAULT REOCCURES AGAIN NEW CONTACTOR WILL HAVE TO BE FITTED.",,24/06/2013 14:45,2) Critical,Completed,24/06/2013 14:18,TRUE,000 Days 00 Hrs 50 Mins,000 Days 00 Hrs 01 Mins
20/06/2013 09:13,TRUE,14927,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","station 2 sensor needs adjusting on steam clamp
MADE SLIGHT ADJUSTMENT TO SENSOR",,20/06/2013 09:41,2) Critical,Completed,20/06/2013 09:27,TRUE,000 Days 00 Hrs 28 Mins,000 Days 00 Hrs 14 Mins
06/06/2013 07:56,TRUE,14710,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Air leak from pick and place unit above steam test area. Leaking from above the jaw clamp.,replaced festo DNC-32-480-PPV-A AIR CYLINDER AS WAS LEAKING PAST SEALS. will replace seals in old one when seal kit obtained.,07/06/2013 16:00,2) Critical,Completed,06/06/2013 08:05,TRUE,000 Days 04 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
03/06/2013 10:34,TRUE,14649,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",No pallet ID,"Had numbered lables printed  from 1 to 12 and stuck them one to each pallet, reason is to help with monitoring pallet prformance on the conveyour system for fault finding",01/06/2013 11:36,4) As Soon As Practical,Completed,03/06/2013 11:34,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
16/05/2013 07:40,TRUE,14377,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Air arm stops intermtantly and operators have to keep restetting - 2hrs downtime night shift last night, 
pallets were twisting when hitting the stop causing phisical activity to the pallet when the trap was removed by the transfer arm, made accute adjustments to pallet guide rails to overcome this at this point, also raise track side sensor, objective of both adjustments were to keep a continus feed back. Also noticed pallets jumping when above the stops on occations, G.Thomas aware of this, although a large improvment has been made further changes may be required with the transfer arm movments within the program to smooth out its operations, at time of closing job rig not used scince thursday afternoon so no further reports",,17/05/2013 14:30,2) Critical,Completed,17/05/2013 08:30,TRUE,001 Days 06 Hrs 50 Mins,000 Days 00 Hrs 20 Mins
13/05/2013 13:41,TRUE,14301,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",E stop has snapped off,,13/05/2013 15:30,1) Health and Safety,Completed,27/10/2013 11:00,TRUE,000 Days 01 Hrs 49 Mins,000 Days 00 Hrs 19 Mins
09/05/2013 09:09,TRUE,14241,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","TD clamp 3 error.
HAVE ADJUSTED SENSOR WHICH WAS NOT MAKING",,09/05/2013 11:00,2) Critical,Completed,09/05/2013 10:36,TRUE,000 Days 01 Hrs 51 Mins,000 Days 01 Hrs 21 Mins
02/05/2013 02:03,TRUE,14133,ATR001(1015)(A09),pick up problem,North,Assembly Hall,TD,"North,Assembly Hall,TD",ARM pick up problem Pick up arm return to home too fast slowed down and cable bracket adj,,02/05/2013 02:37,3) Urgent,Completed,,FALSE,000 Days 00 Hrs 34 Mins,000 Days 00 Hrs 00 Mins
14/03/2013 09:12,TRUE,13199,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Pressure not reading 7 bar on all 3 test lines, please adjust DP to read 7 bar on each line.",adjusted as reqested,14/03/2013 12:00,2) Critical,Completed,14/03/2013 09:39,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
07/02/2013 08:31,TRUE,12607,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Please place  safey valves on steam test rig. Firing off at low pressure. Require 12 bar safety valves.,removed an pluged valves as reqested,09/02/2013 11:00,2) Critical,Completed,07/02/2013 11:29,TRUE,000 Days 01 Hrs 30 Mins,000 Days 00 Hrs 00 Mins
20/12/2012 09:04,TRUE,12000,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Air leak in Festo pneumatic valve bank causing transfer arm on steam test to fail. Please replace asap.   (have removed module and replaced with new.,,21/12/2012 10:45,2) Critical,Completed,21/12/2012 07:56,TRUE,001 Days 01 Hrs 41 Mins,000 Days 22 Hrs 52 Mins
10/12/2012 09:00,TRUE,11842,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","one air vent not working on oil dip on autorig electrical issue .cheers Ed.
ONE OF THE TWO FILTERMIST UNITS, MAINS ISOLATOR WAS NOT SWITCHED ON. SWITCHED ON ISOLATOR, FILTERMIST NOW RUNNING.",,10/12/2012 10:57,1) Health and Safety,Completed,,TRUE,000 Days 01 Hrs 57 Mins,000 Days 01 Hrs 15 Mins
29/11/2012 07:59,TRUE,11709,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,22/01/2013 00:00,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
29/11/2012 07:58,TRUE,11662,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,29/11/2012 07:59,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
29/11/2012 07:57,TRUE,11618,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - 6 - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,19/02/2013 00:00,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
29/11/2012 07:54,TRUE,11566,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,29/11/2012 07:59,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
15/11/2012 10:28,TRUE,11339,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Steam clamp station 2 needs realignment.
OPERATOR HAD PROBLEM ON STATION 2 CLAMPING AFTER NEW SEAL RUBBERS HAD BEEN INSTALLED, CAUSING CLAMP SENSOR NOT TO MAKE. BUT AT PRESENT IT IS OPERATING CORRECTLY WITH NO PROBLEMS.",,15/11/2012 12:34,2) Critical,Completed,15/11/2012 10:45,TRUE,000 Days 02 Hrs 06 Mins,000 Days 00 Hrs 17 Mins
13/11/2012 14:20,TRUE,11307,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","STEAM TEST RAM SENSOR AJUSTMENT NEEDED.
OPERATOR HAD FITTED NEW RUBBER SEALS TO RAMS & THIS HAS CAUSED STATION SENSORS 1 & 3 TO BECOME OUT OF SWITCHING. ADJUSTED RAM SENSORS, STEAM TEST STATIONS NOW WORKING CORRECTLY.",,14/11/2012 07:56,2) Critical,Completed,13/11/2012 15:58,TRUE,000 Days 17 Hrs 36 Mins,000 Days 01 Hrs 39 Mins
01/11/2012 09:58,TRUE,11055,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Add De-ionised water supply and header tank ref TD42 Auto Rig Project.,TANK & REQUESTED FABRICATION  WORK COMPLETED.,03/11/2012 12:15,2) Critical,Completed,11/11/2012 13:37,TRUE,001 Days 01 Hrs 55 Mins,000 Days 00 Hrs 00 Mins
16/10/2012 10:55,TRUE,10832,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Wire dump valve back into pliz unit.  John Wintle is involved with this job.,"Run in a new cable to supply air relay modual and connected into excisting piltz relay with a seperate fuse, fitted a new dump valve diffuser.",27/10/2012 13:00,1) Health and Safety,Completed,08/11/2012 07:59,TRUE,000 Days 05 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/10/2012 09:01,TRUE,10689,ATR001(1015)(A09),CONVEYOR TRACK COVERED IN GREASE.,North,Assembly Hall,TD,"North,Assembly Hall,TD","CONVEYOR TRACK JAMMED.
CONVEYOR DRIVE MOTOR CHAIN SLIPPING. ADJUSTED CHAIN TENSION. CONVEYOR NOW OPERATING, THIS FLAUT IS BEING CAUSED BY THE STATE OF THE COPNVEYOR TRACK WHICH IS COVERED IN GREASE & SHIT, WHICH IS CLOGGING UP THE TRACK GUILD CHANNELS. TEMP FIXED BY SPRAYING THE TRACK WITH DEGRASING AGENT. BUT IT IS ONLY A MATTER OF TIME BEFORE THE CONVEYOR TRACK JAMS AGAIN. THE COMPLETE TRACK NEEDS TO BE REMOVED & CLEANED & TRACK GUILD CHANNELS CLEANED.
INFORMED T.HALFORD OF THE CURRENT SITUATION.",Conveyor was replaced as part of ongoing modifications in November 2013.,20/03/2013 17:08,3) Urgent,Completed,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/10/2012 08:48,TRUE,10688,ATR001(1015)(A09),FLAUT CAUSED BY TRACK CLOGGED WITH SHIT.,North,Assembly Hall,TD,"North,Assembly Hall,TD","CONVEYOR TRACK JAMMED.
CONVEYOR DRIVE MOTOR CHAIN SLIPPING. ADJUSTED CHAIN TENSION. CONVEYOR NOW OPERATING, THIS FLAUT IS BEING CAUSED
BY THE STATE OF THE COPNVEYOR TRACK WHICH IS COVERED IN GREASE & SHIT, WHICH IS CLOGGING UP THE TRACK GUILD CHANNELS. TEMP FIXED BY SPRAYING THE TRACK WITH DEGRASING AGENT. BUT IT IS ONLY A MATTER OF TIME BEFORE THE CONVEYOR TRACK JAMS AGAIN. THE COMPLETE TRACK NEEDS TO BE REMOVED & CLEANED & TRACK GUILD CHANNELS CLEANED.
INFORMED T.HALFORD OF THE CURRENT SITUATION.",,09/10/2012 09:20,2) Critical,Completed,09/10/2012 08:50,TRUE,000 Days 01 Hrs 35 Mins,000 Days 00 Hrs 01 Mins
03/10/2012 08:29,TRUE,10617,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","pallet stop on steam test not woking will not let carages through on auto rig.
EVENTUALLY FOUND AIR/INPUTS WHICH CONTROL PALLET STOP ( INPUT LISTING HAS PALLETS STOPS NUMBER 1 to 10 ) BUT THERE ARE NO INDICATION MARKINGS ON PALLETS STOPS. INPUT SIGNALS FROM PALLET STOP TO PLC WORKING CORRECTLY & MANUAL
OPERATION OF AIR SOL FOR PALLET STOP WORKING CORRECTLY. FOUND THAT BUFFER SENSOR ON CONVEYOR TRACK PAST STEAM TEST STATION PERMENTLY ON BECAUSE OF REFLECTION FROM GUARD WINDOWS ( THIS PERVENTING PALLET STOP OPERATING TO LET THE NEXT COMPONET THROUGH. ADJUSTED BUFFER SENSOR, PALLET STOP NOW WORKING CORRECTLY.",,03/10/2012 12:13,2) Critical,Completed,,TRUE,000 Days 03 Hrs 44 Mins,000 Days 00 Hrs 39 Mins
25/09/2012 15:23,TRUE,10527,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",1015 oil arm not gripping the traps (falling out),HAVE MADE ADJUSTMENT,26/09/2012 09:15,2) Critical,Completed,26/09/2012 16:58,TRUE,000 Days 00 Hrs 45 Mins,000 Days 00 Hrs 00 Mins
13/08/2012 07:52,TRUE,9899,ATR001(1015)(A09),PICK & PLACE COMING APART.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Steam air arm has a bolt that has fallen off - needs putting together again please.
JAWS ASSEMBLEY COMING APART FROM AIR CLY SHARFT. REPLACE MISSING 8M CAP BOLT.",,13/08/2012 08:55,2) Critical,Completed,,TRUE,000 Days 01 Hrs 03 Mins,000 Days 00 Hrs 08 Mins
09/08/2012 14:52,TRUE,9876,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Prespex panel and fixings have been removed from inside machine between Steam and Air test. Please replace.,fitted pannel as reqested,18/09/2012 17:45,2) Critical,Completed,13/09/2012 14:45,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/08/2012 14:51,TRUE,9875,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Air leak in cabinet (steam test area)  looked at leak rig can operate ok with this leak, due to a high work load agreed with bill that he can continue running rig and he is to advise us as to when the rig is available to repare this leak..    Got to rig and leak has been repaired.","looked at leak rig can operate ok with this leak, due to a high work load agreed with bill that he can continue running rig and he is to advise us as to when the rig is available to repare this leak..    Got to rig and leak has been repaired.",22/08/2012 09:19,2) Critical,Completed,16/08/2012 16:31,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/08/2012 14:50,TRUE,9874,ATR001(1015)(A09),ACCIDENTAL  MALTREATMENT.,North,Assembly Hall,TD,"North,Assembly Hall,TD","2 E-Stops broken on path side of rig (near oil dip and steam test). 
LOCK- OFF STOP PUSHES HAVE BEEN BASHED & ARE LOOSE IN MOUNTING PLATES. REFITTED PUSHES, E/STOPS NOW WORKING.",,13/08/2012 09:00,1) Health and Safety,Completed,13/08/2012 07:54,TRUE,003 Days 18 Hrs 10 Mins,003 Days 17 Hrs 04 Mins
06/08/2012 09:17,TRUE,9826,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Oil dip arm cover needs removing so engineering can make adjustments please.
Agreed complete with TOR and GMT.  Date, Time and Engineer estimated",,06/08/2012 12:00,2) Critical,Completed,13/09/2012 13:43,TRUE,000 Days 02 Hrs 43 Mins,000 Days 01 Hrs 43 Mins
01/08/2012 11:23,TRUE,9763,ATR001(1015)(A09),"STATIONS 1,2 & 3  OUT OF ALINEMENT.",North,Assembly Hall,TD,"North,Assembly Hall,TD","steam test stopped  could be sesor on ram or indication light not working on program.
INPUT SIGNALS 0N CLAMPING STATIONS 2 & 3 NOT COMING ON BECAUSE PICK & PLACE ARM IS PLACING COMPONETS OUT OF CENTRE IN CLAMPING STATIONS. OPERATOR HAS ADJUSTED PROGRAM PARMETERS ON ALL THREE STATIONS & COMPONETS ARE NOW BEING PLACED CENTRELEY. STEAM TEST IS NOW OPERATING CORRECTLY.
",,01/08/2012 12:30,2) Critical,Completed,01/08/2012 11:39,TRUE,000 Days 01 Hrs 07 Mins,000 Days 00 Hrs 01 Mins
01/08/2012 07:51,TRUE,9757,ATR001(1015)(A09),ALINEMENT AS TO FAIL REF BD09763.,North,Assembly Hall,TD,"North,Assembly Hall,TD","TD auto rig steam arm not alligning traps in steam test stations correctly.
TIM COULD NOT CHECKED ALINEMENT ISSUE BECAUSE THERE WERE NO COMPONETS AVAILABLE TO RUN THE STEAM TEST. ALINEMENT ISSUE HAS SINCE BEEN FIXED AS TO FAIL REF BD09763",,01/08/2012 12:31,2) Critical,Completed,01/08/2012 12:07,TRUE,000 Days 04 Hrs 40 Mins,000 Days 00 Hrs 01 Mins
20/07/2012 12:25,TRUE,9601,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,29/11/2012 07:59,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
19/07/2012 08:09,TRUE,9531,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","ELECTRICAL CONTROL PANEL COOLING FANS NOT WORKING.
THE TWO COOLING FANS ARE BOTH U/S. INSTALLED TWO NEW FANS IN CONTROL PANEL. COOLING FANS NOW WORKING.",,19/07/2012 10:50,2) Critical,Completed,19/07/2012 08:15,TRUE,000 Days 03 Hrs 05 Mins,000 Days 00 Hrs 01 Mins
10/07/2012 07:13,TRUE,9425,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Loose air pipe flapping around during test.(pluged pipe as obsolete),,10/07/2012 08:40,2) Critical,Completed,10/07/2012 07:56,TRUE,000 Days 01 Hrs 27 Mins,000 Days 00 Hrs 32 Mins
09/07/2012 10:12,TRUE,9407,ATR001(1015)(A09),PICK & PLACE AIR TEST.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Pick and place at an angle. Picking up and dropping traps incorrectly in fixturing.
CHECKED OPERATION OF AIR TEST PICK & PLACE, IT IS PLACEING COMPONETS INTO TEST UNIT & JIG ON CONVEYOR AT PRESENT.
LOOKING AT THE PICK & PLACE ARM IT LOOKS OUT OF ALINEMENT, BUT THERE IS NO ADJUSTMENT POSSIBLE ON THE PICK & PLACE & TO DO THIS WOULD BE A MAJOR JOB MEANING THE TD LINE WOULD BE OFF ROAD FOR SOME TIME. INFORMED T.HALFORD OF CURRENT SITUATION.",,10/07/2012 11:37,2) Critical,Completed,10/07/2012 07:52,TRUE,001 Days 01 Hrs 25 Mins,000 Days 21 Hrs 33 Mins
05/07/2012 15:27,TRUE,9379,ATR001(1015)(A09),POSSIBLE MULTI CABLE BREAKING DOWN.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Sensor on the auto est rig has an intermitent problem and keeps stopping raps. works after a reset?
FITTED CORRECT TYPE NEW SENSOR ( PRESENT SENSOR WAS A TEMP REPLACEMENT FROM A PERVOUS BREAKDOWN WHEN THERE WERE NO SENSORS IN STOCK ). BUT FOUND IT WAS SENSING WHEN IT SHOULD NOT, TRYED ANOTHER NEW SENSOR BUT THIS WAS THE SEEM. FITTED NEW SENSOR LEAD, BECAUSE ORGINAL ONE COULD BE SUSPECT. BUT FOUND THAT WHEN CHECKING PLC INPUT ( S29 INPUT 3/9 ) THAT SENSOR IS WORKING IN REVERSE, RECHECKED WIRING CONNECTIONS WHICH ARE CORRECT.
REFITTED ORGINAL TEMP SENSOR WHICH IS SENSING CORRECTLY. INFORMED A.WILLIAMS THAT IT MAYBE POSSIBLE THAT THE MULTICORE WIRING TO THE OIL DIP CONVEYOR SENSORS IS BREAKING DOWN AS PERVOUS WIRING HAS DONE ON THE OIL DIP PICK & PLACE. THIS ALSO MAYBE THE CAUSE OF A PREVOUS BREAKDOWN ( FAIL REF BD09192 ), THIS NEEDS TO BE INVESTIGATED WITH A LAPTOP LADDER DIAGRAM.",,06/07/2012 11:12,2) Critical,Completed,06/07/2012 07:57,TRUE,000 Days 19 Hrs 45 Mins,000 Days 16 Hrs 18 Mins
22/06/2012 11:51,TRUE,9203,ATR001(1015)(A09),DOOR GUARD NOT MADE.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Oil dip arm on rotary not lifting up into position.
OIL DIP PICK & PLACE ARM NOT LFTING TO UP POSITION AFTER PLACING COMPONET ON LOADING TRAY. LOADING TRAYS DOOR NOT CLOSED SO NOT MAKING DOOR GUARD SWITCH. DOOR CLOSED RESETTING GUARD SWITCH. OIL DIP NOW WORKING CORRECTLY.",,22/06/2012 12:15,2) Critical,Completed,22/06/2012 12:00,TRUE,000 Days 00 Hrs 35 Mins,000 Days 00 Hrs 01 Mins
22/06/2012 09:24,TRUE,9199,ATR001(1015)(A09),REOCCURING INTERMITTANT FLAUT.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Oil dip arm not lifting into position.
OIL DIP PICK & PLACE ARM FLAUTED IN DOWN POSITION. HAD TO DUMP AIR SO AS TO RETURN ARM TO RAISED POSITION ( SAME FLAUT AS TO BD09176 ). MANUALLY CHECKED UP/DOWN AIR VALVE OK. OPERATOR RESET OIL DIP & AT PRESENT IT IS RUNNING CORRECTLY. INFORMED A.WILLIAMS THAT THIS INTERMITTANT NEEDS TO BE MONITORED BY LAPTOP LADDER DIAGRAM, MAYBE
CALL IN SIMON TO INVESTIGATE THE PROBLEM.","12/7/12  SIMON HAS COME IN, BUT AT PRESENT THE OIL DIP IS WORKING CORRECTLY SO MONITORING WITH A LAPTOP WOULD NOT SHOW UP ANY FLAUTS. SIMON HAS SUGGESTED FEEDING THE OIL WITH A SEPERATE AIR SUPPLY & PRESSURE SWITCH LINKED TO THE PLC WHICH MIGHT SHOW UP AS AIR PRESSURE LOST. WHICH THE OPERATORS HAVE SAID SOMETIMES HAPPENS. I HAVE ALSO SUGGESTED THAT THE FLAUT MAYBE LINKED TO A PERVOUS BREAKDOWN FAIL REF BD09379.",20/08/2012 14:09,4) As Soon As Practical,Completed,,FALSE,039 Days 05 Hrs 09 Mins,000 Days 00 Hrs 00 Mins
21/06/2012 16:11,TRUE,9192,ATR001(1015)(A09),REOCCURING INTERMITTANT FLAUT.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Oil dip arm not lifting into position.
OIL DIP PICK & PLACE ARM FLAUTED IN DOWN POSITION. HAD DUMP AIR SO AS TO RETURN ARM TO RAISED POSITION ( SAME FLAUT AS TO BD09176 ). MANUALLY CHECKED UP/DOWN AIR VALVE OK. OPERATOR RESET OIL DIP & AT PRESENT IT IS RUNNING CORRECTLY. INFORMED A.WILLIAMS THAT THIS INTERMITTANT NEEDS TO BE MONITORED BY LAPTOP LADDER DIAGRAM, MAYBE
CALL IN SIMON TO INVESTIGATE THE PROBLEM.",,22/06/2012 09:47,2) Critical,Completed,,TRUE,000 Days 17 Hrs 36 Mins,000 Days 16 Hrs 32 Mins
21/06/2012 09:08,TRUE,9176,ATR001(1015)(A09),PICK & PLACE FLAUT UNKNOWN ??????????,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto test rig oil arm not working - stuck in position.
OIL DIP PICK & PLACE JAMMED IN DOWN POSITION. EVEN WITH ELECTRICAL SUPPLY OFF COULD NOT MOVE IT HAD TO DUMP AIR TO GET IT INTO UP POSITION. WHEN RESTARTED PICK & PLACE DID NOT RESET CORRECTLY & TRYED TO MOVE AS IF STILL IN PROGRAM CYCLE. MANUALLY CHECKED INPUT SENSORS OK & AIR VALVES OPERATION OK. A.WILLIAMS USED LAPTOP LADDER DIA
TO CHECK OPERATION. AFTER A NUMBER OF ATTEMPS OF RESETTING OIL DIP FROM ALLEN BARDLEY SCREEN PICK & PLACE RESET CORRECTLY. OPERATOR HAS RUN OIL DIP & AT PRESENT IT IS WORKING CORRECTLY. IT IS NOT KNOWN WHAT CAUSED THE FLAUT IN THE FRIST PLACE.",,21/06/2012 12:30,2) Critical,Completed,,TRUE,000 Days 03 Hrs 22 Mins,000 Days 00 Hrs 08 Mins
11/06/2012 08:42,TRUE,9057,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Steam leak between Seperator and BSA on supply to Auto Rig. Above assembly benches.,TIGHTENED FLANGE BOLTS.,11/06/2012 09:00,1) Health and Safety,Completed,11/06/2012 09:15,TRUE,000 Days 00 Hrs 30 Mins,000 Days 00 Hrs 00 Mins
08/06/2012 11:28,TRUE,9036,ATR001(1015)(A09),ATR001(1015) T/D Auto Assembly Multi Test Rig - Monthly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,16/08/2012 14:02,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
07/06/2012 11:15,TRUE,9024,ATR001(1015)(A09),SEEZED COOLING FAN. LINEAR DRIVE CABINET.,North,Assembly Hall,TD,"North,Assembly Hall,TD","oil arm linier drive falt has happend twice on auto rig on td sectoin.
OPERATOR REPORTED THAT OIL DIP HAD INTERMITTANTLY FLAUTED ON A NUMBER OF OCCASIONS WHEN PICK & PLACE ARM WAS OIL DIPPING COMPONETS. I COULD NOT PHYSICALLY CHECK ANYTHING AS M/C IS BEING RUN FOR PRODUCTION. SO I VISUALLY OBVERSED THE OIL DIP PICK & PLACE. IT WAS ONLY WHEN IT CAME TO PLACE THE COMPONET ON THE 6TH FROM LAST ON THE SECOND TRAY  THE PICK & PLACE PICKING THE COMPONET FROM THE JIG ON THE CONVEYOR TRACK INCORRECTLY PICKED UP ( MOVEING SIDE WAYS INSTEAD OF UP & THEN TRYING TO PLACE COMPONET IN THE DIP TRAY  OF THE OIL BATH.) THE REASON FOR THIS IS UNKNOWN AS FOR NEARLY 2 HOURS THE PICK & PLACE HAD BEEN WORKING CORRECTLY LOADING BOTH TRAYS. I HAVE FOUND THAT THE COOLING FAN ON THE LINEAR DRIVE CABINET FOR THE OIL DIP IS SEEZED & NOT WORKING & I HAVE GIVEN T.HALFORD A ORDER FOR A NEW FAN & INFORMED HIM THAT THE CURRENT FLAUT WILL NEED TO BE INVESTIGATED WITH LAPTOP LADDER DIAGRAM. 11/6/12 NO FURTHER PROBLEMS REPORTED.",NEW FAN ORDERED 7/6/12. S.DAVIS TO SORCE & ORDER. NEW FAN IS IN. B.BURLEY WILL INFORM MAINTENANCE DEPT WHEN IT WILL POSSIBLE TO FIT IT AS THE AUTO LINE IS RUNNING AT PRESENT. S.DADGE HAS FITTED NEW FAN.,20/08/2012 14:15,4) As Soon As Practical,Completed,,FALSE,074 Days 14 Hrs 15 Mins,000 Days 00 Hrs 00 Mins
06/06/2012 15:55,TRUE,9016,ATR001(1015)(A09), UNKNOWN INTERMITTANT FLAUT,North,Assembly Hall,TD,"North,Assembly Hall,TD","oil arm linier drive falt has happend twice on auto rig on td sectoin.
OPERATOR REPORTED THAT OIL DIP HAD INTERMITTANTLY FLAUTED ON A NUMBER OF OCCASIONS WHEN PICK & PLACE ARM WAS
OIL DIPPING COMPONETS. I COULD NOT PHYSICALLY CHECK ANYTHING AS M/C IS BEING RUN FOR PRODUCTION. SO I VISUALLY OBVERSED THE OIL DIP PICK & PLACE. IT WAS ONLY WHEN IT CAME TO PLACE THE COMPONET ON THE 6TH FROM LAST POSITION ON THE SECOND TRAY  THE PICK & PLACE PICKING THE COMPONET FROM THE JIG ON THE CONVEYOR TRACK INCORRECTLY PICKED UP ( MOVEING SIDE WAYS INSTEAD OF UP & THEN TRYING TO PLACE COMPONET IN THE DIP TRAY OF THE OIL BATH. THE REASON FOR THIS IS UNKNOWN AS FOR NEARLY 2 HOURS THE PICK & PLACE HAD BEEN WORKING CORRECTLY LOADING BOTH TRAYS. I HAVE FOUND THAT THE COOLING FAN ON THE LINEAR DRIVE CABINET FOR THE OIL DIP IS SEEZED & NOT WORKING & I HAVE GIVEN T.HALFORD A ORDER FOR A NEW FAN & INFORMED HIM THAT THE CURRENT FLAUT WILL NEED TO BE INVESTIGATED WITH LAPTOP
LADDER DIAGRAM. 11/6/12 NO FURTHER PROBLEMS HAVE BEEN REPORTED.",,11/06/2012 08:11,2) Critical,Completed,,TRUE,004 Days 16 Hrs 16 Mins,000 Days 15 Hrs 50 Mins
06/06/2012 06:49,TRUE,8998,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Steam leaking from rig next to condensate return pump. Please fix asap.
union leaking at floor level under lagging. had become wire drawn changed union and nipple.",,06/06/2012 11:00,1) Health and Safety,Completed,06/06/2012 13:52,TRUE,000 Days 04 Hrs 11 Mins,000 Days 01 Hrs 11 Mins
